age,roi,corr,se,ci_low,ci_high,architecture,train_type,layer
infant,LOC,0.09525405889666497,0.023045037362038796,-0.15513497840088275,0.33924663571254543,cornet_z_sl,imagenet_noface,V4
infant,FFA,0.18127433620265862,0.024692277078950154,-0.1282599212185377,0.45262206430206653,cornet_z_sl,imagenet_noface,V4
infant,A1,0.06587957508075461,0.020655851267267496,-0.16228212978578477,0.2888375777017022,cornet_z_sl,imagenet_noface,V4
infant,EVC,0.14930972539187307,0.02199296585706856,-0.1645136938810444,0.386181325773586,cornet_z_sl,imagenet_noface,V4
infant,lLOC,0.0006453173142960461,0.025818584223956657,-0.3008902243665494,0.27121980281991087,cornet_z_sl,imagenet_noface,V4
infant,lFFA,0.14307959752227672,0.02580903772188639,-0.22223996742600544,0.38778479947128475,cornet_z_sl,imagenet_noface,V4
infant,lA1,0.13901264372451302,0.023700695091999822,-0.1197292714062084,0.4017383940537581,cornet_z_sl,imagenet_noface,V4
infant,lEVC,0.12632983794107785,0.021483558301163896,-0.2326839227631069,0.28778113119756266,cornet_z_sl,imagenet_noface,V4
infant,rLOC,0.11586756667297599,0.022309560841717063,-0.11642817353848947,0.37207875650418776,cornet_z_sl,imagenet_noface,V4
infant,rFFA,0.11374924237620439,0.02311548842401752,-0.09858729191665576,0.3790366161957437,cornet_z_sl,imagenet_noface,V4
infant,rA1,-0.03571047243026462,0.022594631915142674,-0.27488915976183753,0.2734953893362601,cornet_z_sl,imagenet_noface,V4
infant,rEVC,0.1101269467459725,0.022251637815721623,-0.19613717468833575,0.3300147629134177,cornet_z_sl,imagenet_noface,V4
adult,LOC,0.30745684995987593,0.017124531789461928,0.10972507505416848,0.4755408243286522,cornet_z_sl,imagenet_noface,V4
adult,FFA,0.1332499467872178,0.020665418138060564,-0.13923113905401432,0.29939773460347496,cornet_z_sl,imagenet_noface,V4
adult,A1,0.2673150392293188,0.019160347701132008,0.03765847196174568,0.44318203540386153,cornet_z_sl,imagenet_noface,V4
adult,EVC,0.42573354256414064,0.012882542335100486,0.27454001480249945,0.5513099533807763,cornet_z_sl,imagenet_noface,V4
adult,lLOC,0.33076632806023765,0.017650705647218393,0.07907906633620836,0.4712221042907647,cornet_z_sl,imagenet_noface,V4
adult,lFFA,0.08792647418696511,0.023094196630255377,-0.2367364733835081,0.2908332878387809,cornet_z_sl,imagenet_noface,V4
adult,lA1,0.25639743818717975,0.022820657483164884,-0.10163002785808185,0.4427015639663814,cornet_z_sl,imagenet_noface,V4
adult,lEVC,0.4125219088641044,0.014827912280335642,0.2509243571874391,0.5437335301229322,cornet_z_sl,imagenet_noface,V4
adult,rLOC,0.18793510346408585,0.01734151817352448,-0.005873230924657199,0.37387045206374353,cornet_z_sl,imagenet_noface,V4
adult,rFFA,0.13943652950979735,0.022802517745214197,-0.1781556842015339,0.3073818804291108,cornet_z_sl,imagenet_noface,V4
adult,rA1,0.19602265312201264,0.020925198218260478,-0.09356539467663844,0.3772904066002228,cornet_z_sl,imagenet_noface,V4
adult,rEVC,0.4064302302670699,0.01259010852938011,0.24184276727942153,0.5341058990137922,cornet_z_sl,imagenet_noface,V4
